Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1.9302913788254472,0.21957830396676997,1.319871361416394,-0.08136974835354549,0.9948926195144056,1.037481271667536
1.9469512789042136,0.22676100879871133,1.2932063444294262,-0.044650775837369816,1.0082880120634765,1.037481271667536
1.9580578789567191,0.20281865935890822,1.2707240752051217,-0.014270197386485129,0.9964524182916148,1.037481271667536
1.951116253923901,0.16091954783925172,0.9612660962019577,0.002395407698980613,0.9627522760464448,1.037481271667536
1.9802710790617368,0.19084748463900597,0.9410712671603575,0.016328946376993784,0.9987245797621315,1.037481271667536
1.9858243790879913,0.2147898340788105,1.255038771095141,0.05239222295538082,1.018804238001951,1.037481271667536
1.9580578789567191,0.22676100879871133,1.1282492295394604,0.07862006046693502,1.0137662101587372,1.037481271667536
1.9802710790617368,0.22676100879871133,1.0210663181212594,0.07534158077799075,1.024733158758168,1.037481271667536
1.9802710790617368,0.25070335823851586,0.8916625592139178,0.09566815484944541,1.042072972190199,1.037481271667536
1.9636111789829735,0.2666649245317179,1.0249876441487547,0.11468333704532206,1.0453748807571803,1.037481271667536
1.9719411290223552,0.28861207818487117,0.9132298523651414,0.13517383510122377,1.0653900344364522,1.037481271667536
1.9302913788254472,0.3345015812778275,0.9144062501733901,0.1638605323794862,1.0778541128232637,1.037481271667536
1.9302913788254472,0.350463147571031,0.8887215646932964,0.1900883698910404,1.0893776444010512,1.037481271667536
1.9302913788254472,0.39036706330403614,0.8642132770214515,0.2338014324102964,1.1181876493554743,1.037481271667536
1.9302913788254472,0.41989596094646126,0.8446066468839755,0.25696935554550354,1.1395081346821683,1.037481271667536
1.9302913788254472,0.46618450319674815,0.8446066468839755,0.2851642808704244,1.1729312876526385,1.037481271667536
1.9302913788254472,0.4991052336764779,0.8093147126365187,0.34745539496036565,1.1967034404777603,1.037481271667536
1.8377363783878795,0.46618450319674815,0.8053933866090234,0.3835186715387527,1.126405967469148,1.037481271667536
1.8747583785629065,0.5005018707271327,0.8210786907190042,0.40515663748578495,1.169676128690576,1.037481271667536
1.8840138786066616,0.5300307683695579,0.8446066468839755,0.4146642285837233,1.1956013207571092,1.037481271667536
1.8747583785629065,0.5499827262360611,0.8798985811314323,0.44187561000196063,1.2052777142902875,1.037481271667536
1.8377363783878795,0.5739250756758643,0.8446066468839755,0.4720376231402481,1.2037354598996892,1.037481271667536
1.8377363783878795,0.604252051632949,0.9795002622298102,0.49564267690064706,1.2255044630215315,1.037481271667536
1.8377363783878795,0.6258001661287718,1.1041984299041578,0.5094122915942128,1.2409724954589694,1.037481271667536
1.8377363783878795,0.6417617324219738,1.1175309383976415,0.5323616494168227,1.2524306094620101,1.037481271667536
1.8377363783878795,0.645752123995275,1.0808665400405613,0.576948973186465,1.2552951794798164,1.037481271667536
1.8608751284972704,0.6667016797551025,0.9805459491704771,0.613012249764852,1.282162803247112,1.037481271667536
1.8377363783878795,0.6657040818617783,1.0498227089895564,0.6195692091427405,1.2696182786767995,1.037481271667536
1.8377363783878795,0.674482943323039,0.9904799751067969,0.6051438985113858,1.27592057385589,1.037481271667536
1.8377363783878795,0.7095983891680847,1.072043556478697,0.6272189950836096,1.301130558419424,1.037481271667536
1.8377363783878795,0.7195743681013357,1.0661615674374543,0.672844504088085,1.308292720455113,1.037481271667536
1.8377363783878795,0.7495023049010914,1.0065013928762765,0.6701514672007365,1.3297798294357794,1.037481271667536
1.8377363783878795,0.7495023049010914,0.9400255802196906,0.685138802921626,1.3297798294357794,1.037481271667536
1.8377363783878795,0.7255599554612868,1.032830296203745,0.7166122079354912,1.312590067505526,1.037481271667536
1.8377363783878795,0.7495023049010914,1.0289089701762497,0.7316932145046349,1.3297798294357794,1.037481271667536
1.8531622117941697,0.7628036101454132,0.9916563729150455,0.7392337177892065,1.347284193131979,1.037481271667536
1.8994397120129554,0.7894062206340965,1.000152579307953,0.744151437322623,1.3903684644468417,1.037481271667536
1.8377363783878795,0.7894062206340965,0.9197653957443015,0.7720185146786493,1.3584307615324704,1.037481271667536
1.8377363783878795,0.7983846016740233,0.9210725044201319,0.8031640717236199,1.3648774501865804,1.037481271667536
1.8377363783878795,0.8253197447938019,0.8798985811314323,0.8097210311015085,1.3842180207624055,1.037481271667536
1.8377363783878795,0.8519223552824853,0.8694417117247769,0.8217421232943148,1.4033205618567086,1.037481271667536
1.8377363783878795,0.8310203041842249,0.9079080527563974,0.8406324110258355,1.38831136026451,1.037481271667536
1.814597628278485,0.8253197447938019,0.8446066468839755,0.826933049468466,1.3722313175000287,1.037481271667536
1.7822033781253355,0.8333005279404029,0.8853884375699255,0.8326703889241185,1.361186558985844,1.037481271667536
1.8377363783878795,0.9003391063718542,0.8681346030489466,0.8549640508089393,1.4380890816187335,1.037481271667536
1.7683201280596994,0.9091179678331149,0.8053933866090234,0.9228285803700861,1.4082057740579303,1.037481271667536
1.7451813779503083,0.9003391063718542,0.8053933866090234,0.92200896044785,1.389909543981234,1.037481271667536
1.7451813779503083,0.9091179678331149,0.8053933866090234,0.9047969420808926,1.3961754897606837,1.037481271667536
1.7451813779503083,0.9091179678331149,0.8053933866090234,0.9088950416920729,1.3961754897606837,1.037481271667536
1.7451813779503083,0.9091179678331149,0.7701014523615666,0.9165994689610916,1.3961754897606837,1.037481271667536
1.7451813779503083,0.9091179678331149,0.7465734961965954,0.9228285803700861,1.3961754897606837,1.037481271667536
1.7451813779503083,0.9190939467663659,0.7671604578409452,0.9211893405256139,1.4032959791305764,1.037481271667536
1.6942761277096452,0.9589978624993725,0.8083343811296448,0.9359424991258631,1.4052492388117026,1.037481271667536
1.6433708774689821,0.9809450161525257,0.8124517734585148,0.9375817389703353,1.3943587450378276,1.037481271667536
1.6433708774689821,0.9889257992991267,0.795982204143035,0.9821690627399772,1.4000174322131251,1.037481271667536
1.6433708774689821,0.9889257992991267,0.795982204143035,0.9985614611846985,1.4000174322131251,1.037481271667536
1.6433708774689821,0.9889257992991267,0.8083343811296448,1.006429812438165,1.4000174322131251,1.037481271667536
1.6433708774689821,0.9979041803390534,0.8083343811296448,1.0097082921271094,1.4063835327360152,1.037481271667536
1.6433708774689821,1.0580925865696587,0.8191180277052567,1.032111236668218,1.4490621020562937,1.037481271667536
1.6248598773814686,1.0647432391918388,0.8446066468839755,1.0379032174520297,1.4440868729692513,1.037481271667536
1.6433708774689821,1.0381406287031567,0.8446066468839755,1.0228222108828864,1.4349141016333968,1.037481271667536
1.6279450440626917,1.0866903928449918,0.8446066468839755,1.0441323288610243,1.46124888508584,1.037481271667536
1.6433708774689821,1.108637546498145,0.8740165920901894,1.0810152253616474,1.4849055159065818,1.037481271667536
1.5816675438439096,1.108637546498145,0.8903554505380875,1.0834740851283555,1.4525145063351552,1.037481271667536
1.6202321273595877,1.108637546498145,0.8740165920901894,1.0801956054394113,1.472745295984963,1.037481271667536
1.550815877031411,1.108637546498145,0.8593116194870825,1.1080626827954376,1.4363624432803752,1.037481271667536
1.5662417104377013,1.1219388517424684,0.8544099619527135,1.0872989780988012,1.4538196632606346,1.037481271667536
1.550815877031411,1.1884453779641568,0.8446066468839755,1.0818348452838835,1.4926163657872564,1.037481271667536
1.550815877031411,1.1884453779641568,0.856370624966461,1.125110777177948,1.4926163657872564,1.037481271667536
1.550815877031411,1.1784693990309059,0.8593116194870825,1.138388619918172,1.4855842753013817,1.037481271667536
1.550815877031411,1.1551921148533317,0.8544099619527135,1.120083774988244,1.4691764532611067,1.037481271667536
1.550815877031411,1.1724838116709548,0.8250000167464995,1.1342905203069917,1.4813650690356888,1.037481271667536
1.550815877031411,1.1285895043646483,0.8446066468839755,1.1465848191405328,1.4504253236327886,1.037481271667536
1.550815877031411,1.1485414622311516,0.8681346030489466,1.1211766015512148,1.4644886041566452,1.037481271667536
1.5341559769526478,1.1485414622311516,0.8446066468839755,1.1565841821918128,1.4557474512229047,1.037481271667536
1.4675163766375983,1.0757168160184154,0.8446066468839755,1.1105215425621457,1.3698210834994722,1.037481271667536
1.4952828767688704,1.108637546498145,0.7857867564715474,1.0834740851283555,1.4073615310267777,1.037481271667536
1.550815877031411,1.108637546498145,0.8446066468839755,1.0949487640396605,1.4363624432803752,1.037481271667536
1.4813996267032343,1.1618427674754734,0.8380711035048154,1.1599719445370447,1.4374555231753432,1.037481271667536
1.4675163766375983,1.1485414622311516,0.8642132770214515,1.1629772175852542,1.420867280155205,1.037481271667536
1.4675163766375983,1.1684934200976536,0.8642132770214515,1.148224058985005,1.4348534597312943,1.037481271667536
1.4675163766375983,1.1565222453777528,0.8642132770214515,1.1683867090720126,1.4264617044878716,1.037481271667536
1.4675163766375983,1.1884453779641568,0.8446066468839755,1.1933031547079889,1.4488400351316908,1.037481271667536
1.4675163766375983,1.1884453779641568,0.8151967016777614,1.2129740328416545,1.4488400351316908,1.037481271667536
1.4675163766375983,1.1956280827960997,0.817157364691509,1.1998601140858773,1.4538752991770625,1.037481271667536
1.4675163766375983,1.2243589021238623,0.7906884140059164,1.1974012543191692,1.4740168683838406,1.037481271667536
1.4675163766375983,1.2243589021238623,0.7740227783890619,1.2894718922503434,1.4740168683838406,1.037481271667536
1.4119833763750578,1.2243589021238623,0.795982204143035,1.264118315989185,1.4448574773290432,1.037481271667536
1.4212388764188129,1.264262817856869,0.8083343811296448,1.2580531285646381,1.4776008029078551,1.037481271667536
1.4212388764188129,1.264262817856869,0.7818654304440522,1.2637904680202907,1.4776008029078551,1.037481271667536
1.4490053765500848,1.2403204684170643,0.7661801263340714,1.2536271809845638,1.4754629902321963,1.037481271667536
1.390387209606321,1.2862099715100221,0.7661801263340714,1.265429707864763,1.4766847495866908,1.037481271667536
1.4119833763750578,1.2905994022406524,0.7661801263340714,1.2975588088164165,1.4911272315049644,1.037481271667536
1.3749613762000306,1.3081571251631754,0.7661801263340714,1.3184317961693726,1.4838611308391516,1.037481271667536
1.3749613762000306,1.3380850619629296,0.7661801263340714,1.315426523121163,1.5047167410624624,1.037481271667536
1.3749613762000306,1.2754359142621114,0.7661801263340714,1.2870676738117948,1.4610600040616477,1.037481271667536
1.3749613762000306,0.8791900310333607,0.7661801263340714,1.2006797340081135,1.1850273960931963,1.037481271667536
1.3379393760250002,0.8181370399618605,0.7661801263340714,1.0333133458875083,1.1238594350960962,1.037481271667536
1.300917375849973,0.7319445819785685,0.7308881920866146,0.8805361923827045,1.045525079951046,1.037481271667536
1.291661875806218,0.8368253738301412,0.719124214004129,0.908403269738731,1.1135443940754832,1.037481271667536
1.2824063757624595,0.9417061656817494,0.7073602359216434,0.9362703470947573,1.1814875960858526,1.037481271667536
1.2824063757624595,0.891560244910592,0.7073602359216434,0.9526627455394786,1.1467768676389223,1.037481271667536
1.2654379590156002,0.8725393784111806,0.7073602359216434,0.9430458717852531,1.1250615064904412,1.037481271667536
1.2824063757624595,0.8798550962955868,0.7073602359216434,0.9321176061554175,1.1386749796730447,1.037481271667536
1.2824063757624595,0.9163006726650563,0.7073602359216434,0.9428273064726458,1.1639017498481068,1.037481271667536
1.2654379590156002,0.9357205783217982,0.7073602359216434,0.9714593624227488,1.168745149917392,1.037481271667536
1.2315011255217965,0.9490218835661215,0.7073602359216434,0.9834804546155551,1.1607486689498152,1.037481271667536
1.2824063757624595,0.9490218835661215,0.7073602359216434,1.0236418308051225,1.1865516992980063,1.037481271667536
1.2416821755699283,0.9889257992991267,0.7073602359216434,1.0346247377630855,1.193451819793037,1.037481271667536
1.256953750642128,0.9490218835661215,0.7073602359216434,1.0195437311939421,1.1736406335843517,1.037481271667536
1.2315011255217965,0.9623231888104433,0.7073602359216434,1.0195437311939421,1.1699251731137705,1.037481271667536
1.2824063757624595,0.9889257992991267,0.7073602359216434,1.029379170260775,1.214174994178717,1.037481271667536
1.2315011255217965,0.9889257992991267,0.7073602359216434,1.0416734690943161,1.1882786927661426,1.037481271667536
1.2824063757624595,0.9623231888104433,0.7073602359216434,1.0403074358905786,1.195759292664373,1.037481271667536
1.2009579753773971,0.9490218835661215,0.7073602359216434,1.030034866198564,1.14530349037121,1.037481271667536
1.1805958752811332,0.9490218835661215,0.7073602359216434,1.0277399304163028,1.135021945094321,1.037481271667536
1.1805958752811332,0.891560244910592,0.719124214004129,1.0005285489980655,1.0955152936325037,1.037481271667536
1.157457125171739,0.8452717026603052,0.7220652085247504,0.994135513604624,1.0521336306873237,1.037481271667536
1.165170041874843,0.7827555680119165,0.7465734961965954,0.9512420710076138,1.0130535779074383,1.037481271667536
1.165170041874843,0.7495023049010914,0.7073602359216434,0.9257792120901361,0.9902192596650087,1.037481271667536
1.1805958752811332,0.7495023049010914,0.7220652085247504,0.8838146720716489,0.9978596296758498,1.037481271667536
1.1111796249529566,0.6876512355149316,0.7220652085247504,0.8703729053469776,0.9212150427327802,1.037481271667536
1.1343183750623478,0.6590534292395983,0.7367701811278574,0.834856042050092,0.9129823001981143,1.037481271667536
1.0880408748435622,0.6557281029285259,0.7426521701691002,0.8077539432881419,0.888062346163294,1.037481271667536
1.0880408748435622,0.5898866419690664,0.7661801263340714,0.7998855920346757,0.8430905658085981,1.037481271667536
1.0880408748435622,0.5784855231882189,0.7325687603841108,0.7905185072091299,0.8353036604309594,1.037481271667536
1.0880408748435622,0.5366814209917379,0.7269668660591194,0.7616366623303148,0.8067527243562111,1.037481271667536
1.0880408748435622,0.5180595936496556,0.719124214004129,0.7493970048249339,0.7940351114400365,1.037481271667536
1.071380974764799,0.483742226119271,0.7426521701691002,0.7185792957488578,0.7625932359988514,1.037481271667536
1.0602743747122936,0.4395818927080662,0.7465734961965954,0.6862316294846065,0.7271596686052729,1.037481271667536
1.0047413744497495,0.4119151777998602,0.719124214004129,0.6628451410368051,0.681869493373725,1.037481271667536
1.0255662495482034,0.39036706330403614,0.7220652085247504,0.6777622236215014,0.6771192918176338,1.037481271667536
1.0047413744497495,0.3837164106818561,0.7269668660591194,0.6468898732172752,0.6627211948241188,1.037481271667536
1.0047413744497495,0.3238605370823476,0.7661801263340714,0.6315903013355372,0.6220786820500929,1.037481271667536
1.0047413744497495,0.29592779606924324,0.7661801263340714,0.6195692091427405,0.603113320790997,1.037481271667536
1.0047413744497495,0.28861207818487117,0.7563768112653334,0.584598759127334,0.5981463227334984,1.037481271667536
1.0047413744497495,0.24671296666521464,0.7661801263340714,0.5703920138085764,0.5696999326992326,1.037481271667536
